,BugID,Description,label,label_name
386,450978,Toolbar and Statusbar are too big in Default theme of FF3.0.1: bug found + Fix,3,Immediate
387,459771,Break paragraph bugs in contenteditable,1,Medium
388,476446,Buggy behaviour with submit button and timeouts,2,High
389,477506,rendering bug using horizontal scrollbar,1,Medium
390,479810,New bugs aren't displayed in the Test case' bugs tab.  Bugzilla doesn't show that a test case is associated to a bug.,0,Low
391,481964,Unit test for bug 476919 contains a check that does nothing,3,Immediate
392,504291,Improve error message when POP3 command fails,3,Immediate
393,513800,Bug Me Not: Clear Recent History,1,Medium
394,527630,"Firefox does not execute javascript method and debug suggests ""document.get...""...",3,Immediate
395,536794,Buggy STARTTLS Checkbox when configuring the SMTP Server,2,High
396,537430,"Broken folder summary .msf causes Junk folder not to self-trim for ""Automatically delete junk mail older than xx days""",1,Medium
397,537714,Multiple Form tags bug while in HTTPS mode will Throw an warning if First form tag is not and HTTP and other form tag being submitted is HTTPS,0,Low
398,537880,Port |Bug 480069 - Recursive submakes without shell loops| to Directory C SDK,3,Immediate
399,543117,"CSS id ""Name"" containing overflow:hidden; to ""Name:hover"" containing overflow:auto; bug",2,High
400,547384,Download Manger Bug,2,High
401,553849,Right click paste text into into aol e-mail body bug,2,High
402,555490,"Questions marks in the subject line when using UTF-8 encoding (Readable Subject: text at thread pane, but Subject: ""???..."" header in mail source. Opposite phenomenon to Bug 513472.)",3,Immediate
403,556642,default printer not changed by about:config when using CUPS (bug fix also included),3,Immediate
404,556764,XUL bug if jQuery loaded in chrome code,2,High
405,559021,"Render loose image and font size and it's maxisizing the size in the screen when you don't put ""www"" in the URL",1,Medium
406,567354,Drag drop emails or attachments to IShellFolder interface in Windows Vista bug,3,Immediate
407,570032,"With third party cookies blocked, Send Page in 2.0.4 fails to send HTML where it worked in 1.1.19",3,Immediate
408,581876,Click-through with middle button is not yet sane (per fixes from bug 392188),2,High
409,582509,Bug when confirming a downloads local destination by pressing [Enter],2,High
410,586521,Paramèters of Flash bug.,2,High
411,590354,New feature .... SUB-TABS,1,Medium
412,593900,Cannot debug embedded javascript,3,Immediate
413,601612,Font size change from preset size to size when typing in HTML if you pause for a few seconds.,0,Low
414,611365,"Installing Firefox 4, beta 7, overwrote my Flash Debugger install with the Standard Player",3,Immediate
415,611515,Moving imap folder with subfolders to different accounts copies folder name bug not messages,2,High
416,618521,Use-after-free error with evalcx() under gczeal,2,High
417,621614,There is no link to create a bug report from Firefox Sync site,3,Immediate
418,623143,bug in error console->evaluate when return html code,2,High
419,624601,Better naming of objects and functions for JS debugging,3,Immediate
420,629805,Hyperlinks previews should not be animated,2,High
421,629958,Bugzilla left pane returns after exiting FF until explicitly closing tab,3,Immediate
422,632791,"Gloda indexes one message per minute with high CPU. Excessively sized global-messages-db.sqlite caused by buggered, excessively sized offline store.",2,High
423,637044,Layout of Block Level Links Break When Wrapping HTML5 Elements,1,Medium
424,637303,bug with personalize options,2,High
425,640385,Download Manager XML Bug found.,2,High
426,640497,[QAC generated] Problems Clearing Recent History,2,High
427,640944,plugin-contaner with flash player always displays above every tab in firefox and above every window in windows,3,Immediate
428,641317,graphic bug when you open download manager,2,High
429,642134,When I'm opening a link in a new tab it doesn't load (there is only a new tab and the link in the adress bar but it doesn't load automaticaly). This bug is since the RC.,3,Immediate
430,643328,On CMD + N shortcut error shows: TypeError: DebugNextPageMI is null,2,High
431,644353,Several address/search bar bugs.,1,Medium
432,644975,Custom Navigation Toolbar settings not getting saved,1,Medium
433,645549,"FF4 App Tab URLs should act more like Bookmarks, and not be current-page persistent across restarts",2,High
434,646077,CAPS .sites entry is discarded if TCP port is in the address bar,3,Immediate
435,646146,"Session restore activates occasionally after a normal close, with browser.sessionstore_resume_session_once is set to false",1,Medium
436,646204,Closing a window with one normal tab and some app tabs raises a wrong information popup,3,Immediate
437,646471,"Make Add-ons Manager be in an ""app tab"" by default",3,Immediate
438,646622,Address bar loses focus when autocomplete no longer matches typed input.,1,Medium
439,646806,A bug with displaying meetings and meeting requests,2,High
440,646883,The new grey symbols in the toolbar can only be a bug I'm sure. Please change.,1,Medium
441,654045,Cannot set date or location on YouTube vid ancillary information.,1,Medium
442,654537,the window (for Firefox) warps,3,Immediate
443,654648,Incorrect page viewing,1,Medium
444,654694,"Flash 10.2, FF 4.01 on linux",2,High
445,656138,I receive a pop-up continuously.,2,High
446,656352,After reloading the page http://www.ittf.com/ittv/ is displayed incorrectly,1,Medium
447,656870,Cut and Paste   bug,2,High
448,657085,"Multiple Problems: Plug in checker has a bug, might be causing  problems with performance.",1,Medium
449,659757,Forbidden (403) CSRF verification failed. Request aborted. More information is available with DEBUG=True.,1,Medium
450,661106,"Valid image requested, transferred, but Firebug complains with: image corrupted or truncated",2,High
451,667463,mozItems bugged,2,High
452,669447,bug form POST,1,Medium
453,669871,page corners looks buggy when resizing FF5 window.,1,Medium
454,676226,Bug 622411,2,High
455,678784,Color link bug on aminet.net portal,1,Medium
456,680398,rgba background display bug,1,Medium
457,681396,Create xulrunner debug builds,3,Immediate
458,686670,bug: positional shift of links and tab in Firefox 6.0.2.,3,Immediate
459,690317,bug printing html page with multiple div with box-shadow,1,Medium
460,692345,Tabs alignment bug,2,High
461,694069,bug-report: graphical stripes in browser on tabs-icons ...,2,High
462,697059,preventDefault on right-click can cancel context menu (despite pref),2,High
463,702229,Packaging Debug build: nsScriptSecurityMessager fails to initialize,3,Immediate
464,702635,Javascript JIT bugs with FileReader functions (attempts to run compile-and-go script on already cleared scope),0,Low
465,714156,Rationale for Bug 711144 is missing (LD_LIBRARY_PATH precedence),2,High
466,714512,"Internet options aren't imported as displayed, bug or works as designed?",3,Immediate
467,714817,No unresponsive dialog with mootools class and firebug,2,High
468,716414,possible bug in nsTableRowFrame::CollapseRowIfNecessary,2,High
469,719746,Choose in the download dialog if save the file in the standard download folder or somewhere else,2,High
470,723475,Conflict between automatic and manual updating,2,High
471,727382,Sometimes when I press certain punctuation keys the wrong character is displayed (keyboard layout mode switched),1,Medium
472,735224,Double frame bug,2,High
473,735285,Support for the Freedesktop.org XDG Base Directory Specification in Thunderbird,1,Medium
474,738598,"Frame for firefox does not implement the state ""active"" when firefox is the active frame (bug 566542 reincarnation)",3,Immediate
475,738903,"""Search when I start typing""/Quick Find Shortcut for text '/', redirects to Google search form/box on Google pages",3,Immediate
476,740240,| Port Bug 77855 - Preferences panels should remember/show last accessed panel (save Twistie states),0,Low
477,745196,Overflow visible+clearfix bug,2,High
478,746082,Missing critical functionalities and frustrating bugs are not solved yet,1,Medium
479,748374,Ubuntu Unity Dock Thunderbird icon new email counter bug when opening a document attachment from the application and making it a PDF file using LibreOffice.,0,Low
480,752360,Elements not rendered until scrolled out and back in (youtube uploader),2,High
481,754633,uncaught exception bug: Not enough arguments [nsISelection.containsNode],2,High
482,761022,buggy font-family selection - disagrees with fontconfig,2,High
483,765453,MathML rendering bug with <mtext> and <mrow>,2,High
484,767536,Layout bug when file served via https and FF toolbar is visible,3,Immediate
485,775440,"CSS positioning buggy, fixes after selecting with Firebug",2,High
486,776370,Investigate if we need to Port |Bug 728426 - Opening and then closing bookmarks sidebar keeps the bookmarksPanel.xul and/or history-panel.xul document alive| to SeaMonkey,3,Immediate
487,778576,[Portable SeaMonkey] huge cpu/memory use with very particular addr/site (although such resource over-consumption is not unusual),0,Low
488,789470,SVG clipPath rendering bug after AJAX,2,High
489,793222,Odd & Even Width -linear-gradient Firefox Bug,3,Immediate
490,808979,Provide about:config choice to allow reversion of Bug 728831,1,Medium
491,814144,Server Sent Event doesn't always retry,3,Immediate
492,830250,Backspace/Delete keys & RETURN change font size: better-defined portrayal than my bug #829844,1,Medium
493,835114,windows-1251 decoding bug,2,High
494,837080,System hang for ≈1 min when drag n drop on Firefox with Ubuntu 12.x,3,Immediate
495,839932,TERRIBLE 1PX SIZING BUG IN FF 19,2,High
496,844110,Arial does not appear correctly (1px bug of baseline),1,Medium
497,851853,nglayout.debug.disable_xul_cache pref causes zombies,2,High
498,852450,Debugger crashes on breakpoint,3,Immediate
499,856354,"Default options of ""print to file"" just work when all printers have same option",1,Medium
500,858445,Bug when enable hardware acceleration,0,Low
501,868846,can't just copy text wanted without getting more,1,Medium
502,871060,Graphical Bug With New Download Button and Home Button on Certain Windows Computers,0,Low
503,884219,Add support for sign() to AsmJS (followup issue from bug 717379),1,Medium
504,888650,"Webnotification location on Linux is top right of the screen, want bottom right for KDE",2,High
505,896150,Convert the message to plain text spaces bug.,2,High
506,911515,preference binding doesn't flush prefs after a clearUserPref,1,Medium
507,916600,0x0 button renders incorrectly /inconsistently/differently on different platforms,2,High
508,918331,Firefox sends illegal path instead of  encoding the pipe character in URL address,3,Immediate
509,922968,enhancement: errorless save (add workarounds for platform-specific filename limitations and incompatibilities),1,Medium
510,923490,Saved passwords not properly working for Yahoo in Firefox version 24.0,3,Immediate
511,923997,Lightning Calendar CSV Import Y2K Bug (Party Like It's 1999!!!),3,Immediate
